date,country_code,country_name,new_confirmed,new_deceased,population,new_persons_fully_vaccinated,new_persons_vaccinated,investment_in_vaccines,emergency_investment_in_healthcare
2021-08-07,ES,Spain,24262,152,46937060,36646,21192,0,0
2021-05-09,ES,Spain,5525,106,46937060,526700,1041386,0,0
2020-09-19,ES,Spain,18004,253,46937060,0,0,0,0
2020-11-27,ES,Spain,22197,540,46937060,0,0,0,0
2021-02-26,ES,Spain,15206,350,46937060,684,3809,0,0
2021-04-16,ES,Spain,22709,168,46937060,75164,370507,0,0
2020-10-16,ES,Spain,42175,309,46937060,0,0,0,0
2020-01-08,ES,Spain,0,0,46937060,0,0,0,0
2020-01-03,ES,Spain,0,0,46937060,0,0,0,0
2020-01-10,ES,Spain,0,0,46937060,0,0,0,0
2021-05-19,ES,Spain,12063,97,46937060,456117,608210,0,0
2020-08-11,ES,Spain,22581,61,46937060,0,0,0,0
2020-01-15,ES,Spain,0,0,46937060,0,0,0,0
2020-08-14,ES,Spain,18631,76,46937060,0,0,0,0
2020-07-22,ES,Spain,7195,8,46937060,0,0,0,0
2021-08-15,ES,Spain,12424,219,46937060,525556,486131,0,0
2021-08-28,ES,Spain,8832,131,46937060,15509,10343,0,0
2020-05-13,ES,Spain,2799,173,46937060,0,0,0,0
2020-04-04,ES,Spain,13502,1481,46937060,0,0,0,0
2020-09-25,ES,Spain,29305,269,46937060,0,0,0,0
2021-03-14,ES,Spain,4808,160,46937060,181657,265637,0,0
2020-04-16,ES,Spain,10706,979,46937060,0,0,0,0
2020-04-20,ES,Spain,7268,774,46937060,0,0,0,0
2021-02-24,ES,Spain,15626,422,46937060,20905,276877,0,0
2020-01-02,ES,Spain,0,0,46937060,0,0,0,0
2020-06-07,ES,Spain,528,41,46937060,0,0,0,0
2021-01-30,ES,Spain,38500,1031,46937060,2226,277,0,0
2020-02-21,ES,Spain,2,0,46937060,0,0,0,0
2020-11-01,ES,Spain,24136,535,46937060,0,0,0,0
2020-02-09,ES,Spain,2,0,46937060,0,0,0,0
2020-03-21,ES,Spain,16593,1009,46937060,0,0,0,0
2020-01-16,ES,Spain,0,0,46937060,0,0,0,0
2021-03-08,ES,Spain,12565,237,46937060,57496,215418,0,0
2020-02-11,ES,Spain,0,0,46937060,0,0,0,0
2021-06-30,ES,Spain,35137,26,46937060,940135,582873,0,0
2020-08-25,ES,Spain,46075,90,46937060,0,0,0,0
2021-04-03,ES,Spain,10497,156,46937060,44142,166111,0,0
2020-05-15,ES,Spain,2325,151,46937060,0,0,0,0
2020-03-25,ES,Spain,26017,1654,46937060,0,0,0,0
2021-06-09,ES,Spain,9247,36,46937060,678840,602100,0,0
2020-02-26,ES,Spain,14,0,46937060,0,0,0,0
2020-12-14,ES,Spain,23685,332,46937060,0,0,0,0
2020-09-13,ES,Spain,13969,215,46937060,0,0,0,0
2021-04-07,ES,Spain,24239,188,46937060,117937,668356,0,0
2021-08-18,ES,Spain,27115,201,46937060,607487,364924,0,0
2020-06-23,ES,Spain,2221,16,46937060,0,0,0,0
2020-03-05,ES,Spain,432,2,46937060,0,0,0,0
2021-07-10,ES,Spain,36400,40,46937060,3026,2718,0,0
2020-12-17,ES,Spain,25617,360,46937060,0,0,0,0
2020-04-27,ES,Spain,4906,518,46937060,0,0,0,0
2020-04-03,ES,Spain,18822,1576,46937060,0,0,0,0
2020-12-28,ES,Spain,36319,400,46937060,0,0,0,0
2021-08-12,ES,Spain,32265,233,46937060,584040,393614,0,0
2021-05-14,ES,Spain,12782,86,46937060,39,645,0,0
2021-05-01,ES,Spain,8754,108,46937060,1391,3520,0,0
2020-02-27,ES,Spain,52,0,46937060,0,0,0,0
2021-07-04,ES,Spain,19345,20,46937060,1331292,1053330,0,0
2020-09-06,ES,Spain,11977,126,46937060,0,0,0,0
2020-01-30,ES,Spain,0,0,46937060,0,0,0,0
2020-06-14,ES,Spain,489,35,46937060,0,0,0,0
2020-05-03,ES,Spain,1341,394,46937060,0,0,0,0
2020-10-25,ES,Spain,25094,381,46937060,0,0,0,0
2021-09-09,ES,Spain,8132,100,46937060,332836,95797,0,0
2020-07-03,ES,Spain,1927,10,46937060,0,0,0,0
2020-01-31,ES,Spain,4,0,46937060,0,0,246961,0
2020-11-29,ES,Spain,7661,441,46937060,0,0,0,0
2021-04-28,ES,Spain,20850,138,46937060,493975,493852,0,0
2020-04-19,ES,Spain,4908,801,46937060,0,0,0,0
2021-03-11,ES,Spain,12985,194,46937060,79986,100675,0,0
2021-09-03,ES,Spain,10685,133,46937060,1169,166,0,0
2020-09-14,ES,Spain,19087,230,46937060,0,0,0,0
2020-10-19,ES,Spain,40370,346,46937060,0,0,0,0
2021-08-02,ES,Spain,45012,178,46937060,350551,353539,0,0
2021-07-15,ES,Spain,69581,32,46937060,846350,503358,0,0
2020-01-24,ES,Spain,0,0,46937060,0,0,0,0
2021-01-12,ES,Spain,118752,579,46937060,0,82031,0,0
2021-09-06,ES,Spain,9355,113,46937060,295757,115971,0,0
2020-08-10,ES,Spain,9830,62,46937060,0,0,0,0
2020-05-25,ES,Spain,1735,136,46937060,0,0,0,0
2020-04-23,ES,Spain,7300,666,46937060,0,0,0,0
2020-06-18,ES,Spain,1367,24,46937060,0,0,0,0
2020-03-24,ES,Spain,26448,1456,46937060,0,0,0,0
2020-09-30,ES,Spain,24760,308,46937060,0,0,0,0
2021-06-17,ES,Spain,9050,46,46937060,593942,587672,0,0
2021-01-28,ES,Spain,71395,1154,46937060,118214,38928,0,0
2021-07-31,ES,Spain,32832,159,46937060,25421,11922,0,0
2020-10-21,ES,Spain,54363,349,46937060,0,0,0,0
2021-02-07,ES,Spain,13308,767,46937060,206996,26750,0,0
2020-11-10,ES,Spain,61838,699,46937060,0,0,0,0
2021-02-01,ES,Spain,50106,1086,46937060,121254,6332,0,0
2020-04-07,ES,Spain,16175,1468,46937060,0,0,0,0
2020-03-01,ES,Spain,86,0,46937060,0,0,0,0
2020-06-06,ES,Spain,1028,60,46937060,0,0,0,0
2021-05-02,ES,Spain,7183,102,46937060,837642,811314,0,0
2021-08-25,ES,Spain,19307,183,46937060,570697,287227,0,0
2020-01-28,ES,Spain,0,0,46937060,0,0,0,0
2021-07-21,ES,Spain,72612,98,46937060,719070,486340,0,0
2021-07-11,ES,Spain,30158,26,46937060,1575567,829858,0,0
2021-01-14,ES,Spain,82398,643,46937060,0,94548,0,0
2021-06-26,ES,Spain,9156,26,46937060,60538,36844,0,0
2021-05-15,ES,Spain,6298,82,46937060,14134,10963,0,0
2021-07-07,ES,Spain,58479,17,46937060,1091792,424874,0,0
2020-08-04,ES,Spain,14911,40,46937060,0,0,0,0
2021-01-08,ES,Spain,72135,500,46937060,0,70653,0,0
2021-02-12,ES,Spain,26104,690,46937060,808,291,0,0
2021-06-14,ES,Spain,8186,30,46937060,386637,434432,0,0
2020-05-09,ES,Spain,1960,249,46937060,0,0,0,0
2021-06-20,ES,Spain,4107,36,46937060,965467,956370,0,0
2021-02-25,ES,Spain,14664,394,46937060,23955,314531,0,0
2021-07-24,ES,Spain,40954,154,46937060,8428,7928,0,0
2020-10-26,ES,Spain,49460,437,46937060,0,0,0,0
2021-08-01,ES,Spain,21578,141,46937060,864397,819910,0,0
2020-12-23,ES,Spain,33158,392,46937060,0,0,0,0
2020-02-14,ES,Spain,0,0,46937060,0,0,0,0
2020-09-20,ES,Spain,12823,208,46937060,0,0,0,0
2020-12-20,ES,Spain,10247,324,46937060,0,0,0,0
2021-07-29,ES,Spain,56647,128,46937060,238960,259174,0,0
2021-07-30,ES,Spain,57029,168,46937060,3292,694,0,0
2021-08-11,ES,Spain,34550,186,46937060,455729,619902,0,0
2021-04-18,ES,Spain,9116,124,46937060,59035,349558,0,0
2020-12-27,ES,Spain,13845,330,46937060,0,0,0,0
2020-04-21,ES,Spain,9025,856,46937060,0,0,0,0
2020-05-07,ES,Spain,3511,330,46937060,0,0,0,0
2020-11-06,ES,Spain,51940,711,46937060,0,0,0,0
2021-07-18,ES,Spain,34186,38,46937060,1235103,723383,0,0
2020-11-14,ES,Spain,22712,604,46937060,0,0,0,0
2020-05-02,ES,Spain,1932,405,46937060,0,0,0,0
2020-01-25,ES,Spain,0,0,46937060,0,0,0,0
2020-05-27,ES,Spain,3417,92,46937060,0,0,0,0
2020-03-17,ES,Spain,12625,384,46937060,0,0,26342520,0
2020-10-30,ES,Spain,57046,516,46937060,0,0,0,0
2020-04-11,ES,Spain,9384,1253,46937060,0,0,0,0
2021-01-03,ES,Spain,21845,364,46937060,0,0,0,0
2021-07-06,ES,Spain,52567,20,46937060,902143,506245,0,0
2021-01-29,ES,Spain,69009,1065,46937060,235,6,0,0
2021-08-21,ES,Spain,14084,155,46937060,7328,3539,0,0
2020-02-03,ES,Spain,0,0,46937060,0,0,0,0
2021-05-26,ES,Spain,11646,76,46937060,360680,583586,0,0
2021-02-05,ES,Spain,43431,919,46937060,0,0,0,0
2020-11-20,ES,Spain,27568,641,46937060,0,0,0,0
2020-01-21,ES,Spain,0,0,46937060,0,0,0,0
2021-03-21,ES,Spain,5735,131,46937060,100977,70435,0,0
2020-07-29,ES,Spain,8530,22,46937060,0,0,0,0
2020-11-03,ES,Spain,69062,642,46937060,0,0,0,0
2020-03-07,ES,Spain,751,6,46937060,0,0,0,0
2020-03-15,ES,Spain,6347,264,46937060,0,0,0,0
2020-03-03,ES,Spain,189,2,46937060,0,0,0,0
2020-09-10,ES,Spain,28304,198,46937060,0,0,0,0
2020-10-12,ES,Spain,14777,254,46937060,0,0,0,0
2020-05-21,ES,Spain,2949,137,46937060,0,0,0,0
2021-04-24,ES,Spain,11395,146,46937060,1785,18787,0,0
2020-06-13,ES,Spain,774,48,46937060,0,0,0,0
2020-10-07,ES,Spain,28346,269,46937060,0,0,0,0
2020-02-19,ES,Spain,0,0,46937060,0,0,0,0
2020-03-08,ES,Spain,955,28,46937060,0,0,0,0
2020-11-30,ES,Spain,17417,459,46937060,0,0,0,0
2021-03-10,ES,Spain,13284,205,46937060,110840,254362,0,0
2020-11-15,ES,Spain,14293,574,46937060,0,0,0,0
2020-05-11,ES,Spain,1979,244,46937060,0,0,0,0
2020-12-19,ES,Spain,16067,288,46937060,0,0,0,0
2020-05-04,ES,Spain,3306,368,46937060,0,0,0,0
2021-02-23,ES,Spain,33448,381,46937060,25756,213218,0,0
2021-03-01,ES,Spain,13257,266,46937060,9932,149214,0,0
2020-08-09,ES,Spain,5935,36,46937060,0,0,0,0
2020-03-11,ES,Spain,3695,69,46937060,0,0,0,0
2020-03-02,ES,Spain,150,0,46937060,0,0,0,0
2020-10-02,ES,Spain,27727,266,46937060,0,0,0,0
2020-09-28,ES,Spain,17005,283,46937060,0,0,0,0
2020-01-12,IN,India,0,0,1380004385,0,0,0,0
2020-05-12,IN,India,10223,359,1380004385,0,0,0,0
2020-02-29,IN,India,-2,0,1380004385,0,0,0,0
2020-01-03,IN,India,0,0,1380004385,0,0,0,0
2020-01-08,IN,India,0,0,1380004385,0,0,0,0
2020-06-05,IN,India,26541,799,1380004385,0,0,0,0
2020-05-25,IN,India,17498,444,1380004385,0,0,0,0
2021-03-02,IN,India,44361,255,1380004385,230070,1196165,0,0
2020-05-05,IN,India,9229,344,1380004385,0,0,0,0
2020-05-15,IN,India,12013,320,1380004385,0,0,0,0
2020-04-14,IN,India,1964,74,1380004385,0,0,0,0
2020-01-17,IN,India,0,0,1380004385,0,0,0,0
2020-01-19,IN,India,0,0,1380004385,0,0,0,0
2020-02-05,IN,India,0,0,1380004385,0,0,0,0
2020-04-29,IN,India,5199,213,1380004385,0,0,0,0
2020-04-16,IN,India,2038,69,1380004385,0,0,0,0
2020-03-21,IN,India,149,2,1380004385,0,0,0,0
2020-05-03,IN,India,9741,534,1380004385,0,0,0,0
2021-02-17,IN,India,35976,267,1380004385,211434,500558,0,0
2020-01-02,IN,India,0,0,1380004385,0,0,0,0
2020-05-08,IN,India,9530,319,1380004385,0,0,0,0
2021-02-05,IN,India,32542,235,1380004385,0,905324,0,0
2021-03-04,IN,India,48875,300,1380004385,659606,2014060,0,0
2020-01-11,IN,India,0,0,1380004385,0,0,0,0
2020-03-01,IN,India,4,0,1380004385,0,0,0,0
2020-02-04,IN,India,0,0,1380004385,0,0,0,0
2020-02-18,IN,India,0,0,1380004385,0,0,0,0
2020-03-23,IN,India,189,3,1380004385,0,0,0,0
2020-04-26,IN,India,3121,118,1380004385,0,0,0,0
2020-01-27,IN,India,0,0,1380004385,0,0,0,0
2020-02-07,IN,India,0,0,1380004385,0,0,0,0
2020-03-17,IN,India,33,2,1380004385,0,0,0,0
2020-02-15,IN,India,0,0,1380004385,0,0,0,0
2020-01-18,IN,India,0,0,1380004385,0,0,0,0
2020-04-11,IN,India,1633,76,1380004385,0,0,0,0
2020-04-23,IN,India,3069,97,1380004385,0,0,0,0
2020-03-29,IN,India,285,6,1380004385,0,0,0,0
2020-02-14,IN,India,0,0,1380004385,0,0,0,0
2020-03-13,IN,India,23,0,1380004385,0,0,0,0
2020-01-13,IN,India,0,0,1380004385,0,0,0,0
2020-04-09,IN,India,1822,85,1380004385,0,0,0,0
2020-01-25,IN,India,0,0,1380004385,0,0,0,0
2020-01-28,IN,India,1,0,1380004385,0,0,0,0
2020-01-16,IN,India,0,0,1380004385,0,0,0,0
2020-04-22,IN,India,2949,73,1380004385,0,0,0,1000000000
2021-05-03,IN,India,1056155,10001,1380004385,1736575,1807242,0,0
2020-09-05,IN,India,260025,3015,1380004385,0,0,0,0
2021-08-21,IN,India,87605,1199,1380004385,2876329,5612822,0,0
2021-06-18,IN,India,175089,4799,1380004385,789148,5972291,0,0
2020-01-21,IN,India,0,0,1380004385,0,0,0,0
2020-04-15,IN,India,1870,50,1380004385,0,0,0,0
2021-07-24,IN,India,118339,1490,1380004385,3356199,7093359,0,0
2020-06-09,IN,India,26076,854,1380004385,0,0,0,0
2020-03-04,IN,India,2,0,1380004385,0,0,0,0
2021-08-01,IN,India,111593,1270,1380004385,3253390,9334722,0,0
2020-06-17,IN,India,35261,946,1380004385,0,0,0,0
2020-10-12,IN,India,164152,2058,1380004385,0,0,0,0
2020-07-02,IN,India,62293,1106,1380004385,0,0,0,0
2020-10-17,IN,India,169767,2566,1380004385,0,0,0,0
2020-02-24,IN,India,0,0,1380004385,0,0,0,0
2020-12-02,IN,India,99493,1462,1380004385,0,0,0,0
2020-06-13,IN,India,32793,872,1380004385,0,0,0,0
2020-06-20,IN,India,40794,964,1380004385,0,0,0,0
2020-11-14,IN,India,101807,1179,1380004385,0,0,0,0
2020-05-17,IN,India,14446,417,1380004385,0,0,0,0
2020-11-21,IN,India,123796,1348,1380004385,0,0,0,0
2020-04-25,IN,India,3189,91,1380004385,0,0,0,0
2020-11-08,IN,India,118524,1287,1380004385,0,0,0,0
2020-02-01,IN,India,1,0,1380004385,0,0,0,0
2020-05-14,IN,India,11359,285,1380004385,0,0,0,0
2020-03-28,IN,India,222,9,1380004385,0,0,0,0
2020-04-17,IN,India,2242,64,1380004385,0,0,0,0
2020-12-15,IN,India,71551,1027,1380004385,0,0,0,0
2020-01-04,IN,India,0,0,1380004385,0,0,0,0
2020-05-22,IN,India,18695,413,1380004385,0,0,0,0
2021-08-11,IN,India,123246,1570,1380004385,2399556,6735817,0,0
2020-02-25,IN,India,0,0,1380004385,0,0,0,0
2020-04-28,IN,India,5208,200,1380004385,0,0,0,0
2020-01-24,IN,India,0,0,1380004385,0,0,0,0
2020-04-24,IN,India,3378,108,1380004385,0,0,0,0
2021-09-24,IN,India,0,0,1380004385,0,0,0,0
2020-01-07,IN,India,0,0,1380004385,0,0,0,0
2020-01-31,IN,India,-3,0,1380004385,0,0,0,0
2020-03-02,IN,India,19,0,1380004385,0,0,0,0
2020-04-13,IN,India,2292,65,1380004385,0,0,0,0
2020-04-12,IN,India,1948,73,1380004385,0,0,0,0
2020-03-15,IN,India,50,1,1380004385,0,0,0,0
2020-02-27,IN,India,0,0,1380004385,0,0,0,0
2020-02-28,IN,India,0,0,1380004385,0,0,0,0
2020-02-21,IN,India,0,0,1380004385,0,0,0,0
2020-01-01,IN,India,0,0,1380004385,0,0,0,0
2020-02-03,IN,India,0,0,1380004385,0,0,0,0
2020-02-13,IN,India,0,0,1380004385,0,0,0,0
2020-02-20,IN,India,0,0,1380004385,0,0,0,0
2020-02-22,IN,India,0,0,1380004385,0,0,0,0
2021-09-23,IN,India,31804,321,1380004385,0,0,0,0
2020-03-07,IN,India,5,0,1380004385,0,0,0,0
2020-01-10,IN,India,0,0,1380004385,0,0,0,0
2020-01-14,IN,India,0,0,1380004385,0,0,0,0
2020-03-18,IN,India,78,0,1380004385,0,0,0,0
2020-01-06,IN,India,0,0,1380004385,0,0,0,0
2020-08-25,IN,India,201147,3079,1380004385,0,0,0,0
2020-10-30,IN,India,131588,1509,1380004385,0,0,0,0
2020-07-12,IN,India,83001,1480,1380004385,0,0,0,0
2020-07-26,IN,India,141772,2018,1380004385,0,0,0,0
2020-03-19,IN,India,87,1,1380004385,0,0,0,0
2020-03-11,IN,India,8,1,1380004385,0,0,0,0
2020-07-09,IN,India,75058,1407,1380004385,0,0,0,0
2020-07-30,IN,India,160750,2244,1380004385,0,0,0,0
2020-12-17,IN,India,74040,941,1380004385,0,0,0,0
2020-05-02,IN,India,7090,244,1380004385,0,0,0,0
2020-05-16,IN,India,14099,388,1380004385,0,0,0,0
2020-02-12,IN,India,0,0,1380004385,0,0,0,0
2020-02-08,IN,India,0,0,1380004385,0,0,0,0
2020-05-23,IN,India,18739,412,1380004385,0,0,0,0
2020-04-08,IN,India,1079,50,1380004385,0,0,0,0
2020-06-27,IN,India,55166,1129,1380004385,0,0,0,0
2020-04-02,IN,India,1079,26,1380004385,0,0,0,0
2020-05-31,IN,India,22980,586,1380004385,0,0,0,0
2020-03-09,IN,India,10,0,1380004385,0,0,0,0
2020-01-30,IN,India,0,0,1380004385,0,0,0,0
2020-03-27,IN,India,228,9,1380004385,0,0,0,0
2020-01-23,IN,India,0,0,1380004385,0,0,0,0
2020-02-16,IN,India,0,0,1380004385,0,0,0,0
2020-03-08,IN,India,6,0,1380004385,0,0,0,0
2020-05-30,IN,India,22555,614,1380004385,0,0,0,0
2020-04-21,IN,India,2934,94,1380004385,0,0,0,0
2020-05-09,IN,India,10253,327,1380004385,0,0,0,0
2020-02-23,IN,India,0,0,1380004385,0,0,0,0
2020-03-31,IN,India,631,17,1380004385,0,0,0,0
2020-04-05,IN,India,949,27,1380004385,0,0,0,0
2021-03-13,IN,India,73198,396,1380004385,546458,2413873,0,0
2020-02-11,IN,India,0,0,1380004385,0,0,0,0
2020-01-26,IN,India,0,0,1380004385,0,0,0,0
2020-03-26,IN,India,247,6,1380004385,0,0,0,0
2020-01-20,IN,India,0,0,1380004385,0,0,0,0
2020-03-30,IN,India,562,19,1380004385,0,0,0,0
2020-05-11,IN,India,10268,280,1380004385,0,0,0,0
2020-02-06,IN,India,0,0,1380004385,0,0,0,0
2020-02-02,IN,India,4,0,1380004385,0,0,0,0
2020-02-17,IN,India,0,0,1380004385,0,0,0,0
2020-06-08,IN,India,26775,740,1380004385,0,0,0,0
2020-03-20,IN,India,133,3,1380004385,0,0,0,0
2020-03-05,IN,India,3,0,1380004385,0,0,0,0
2020-04-01,IN,India,753,15,1380004385,0,0,0,0
2020-03-16,IN,India,28,0,1380004385,0,0,0,0
2021-02-13,IN,India,33171,239,1380004385,22529,316772,0,0
2020-03-03,IN,India,1,0,1380004385,0,0,0,0
2020-01-20,US,United States of America,0,0,331002647,0,0,0,0
2020-02-25,US,United States of America,19,0,331002647,0,0,0,0
2020-01-28,US,United States of America,1,0,331002647,0,0,0,0
2020-02-22,US,United States of America,2,0,331002647,0,0,0,0
2020-03-07,US,United States of America,375,10,331002647,0,0,0,0
2020-02-21,US,United States of America,21,0,331002647,0,0,0,0
2020-02-01,US,United States of America,9,0,331002647,0,0,0,0
2020-02-23,US,United States of America,10,0,331002647,0,0,0,0
2020-03-13,US,United States of America,2980,17,331002647,0,0,0,0
2020-02-12,US,United States of America,3,0,331002647,0,0,0,0
2020-01-15,US,United States of America,0,0,331002647,0,0,0,0
2020-02-24,US,United States of America,18,0,331002647,0,0,0,0
2020-01-31,US,United States of America,5,0,331002647,0,0,0,0
2020-02-14,US,United States of America,4,0,331002647,0,0,0,0
2020-03-09,US,United States of America,863,16,331002647,0,0,0,0
2020-03-14,US,United States of America,3343,34,331002647,0,0,0,0
2020-02-29,US,United States of America,29,3,331002647,0,0,0,0
2020-01-16,US,United States of America,0,0,331002647,0,0,0,0
2020-01-14,US,United States of America,0,0,331002647,0,0,0,0
2020-01-23,US,United States of America,1,0,331002647,0,0,0,0
2020-01-04,US,United States of America,0,0,331002647,0,0,0,0
2020-03-01,US,United States of America,51,5,331002647,0,0,0,0
2020-04-18,US,United States of America,86024,5709,331002647,0,0,0,0
2020-02-27,US,United States of America,12,1,331002647,0,0,0,0
2020-02-13,US,United States of America,5,0,331002647,0,0,0,0
2020-03-15,US,United States of America,5282,51,331002647,0,0,0,0
2020-01-25,US,United States of America,3,0,331002647,0,0,0,0
2020-03-06,US,United States of America,306,10,331002647,0,0,826000000,6702000000
2020-03-23,US,United States of America,36133,501,331002647,0,0,0,0
2020-03-18,US,United States of America,14769,174,331002647,0,0,0,57470000000
2020-03-12,US,United States of America,2218,20,331002647,0,0,0,70000000
2020-02-09,US,United States of America,2,0,331002647,0,0,0,0
2020-03-28,US,United States of America,71437,2050,331002647,0,0,0,0
2020-01-01,US,United States of America,0,0,331002647,0,0,0,0
2020-02-28,US,United States of America,15,2,331002647,0,0,0,0
2020-03-29,US,United States of America,48181,1340,331002647,0,0,0,0
2020-01-17,US,United States of America,0,0,331002647,0,0,0,0
2020-01-05,US,United States of America,0,0,331002647,0,0,0,0
2020-03-10,US,United States of America,1183,12,331002647,0,0,0,20889000
2020-03-02,US,United States of America,86,11,331002647,0,0,0,0
2020-01-19,US,United States of America,1,0,331002647,0,0,0,0
2020-02-19,US,United States of America,1,0,331002647,0,0,0,0
2020-07-11,US,United States of America,185717,2303,331002647,0,0,0,0
2020-03-22,US,United States of America,28849,380,331002647,0,0,0,0
2020-02-03,US,United States of America,8,0,331002647,0,0,0,0
2020-02-26,US,United States of America,10,2,331002647,0,0,0,0
2020-05-22,US,United States of America,73438,4388,331002647,0,0,0,0
2020-05-18,US,United States of America,68014,2635,331002647,0,0,0,0
2020-03-17,US,United States of America,11105,88,331002647,0,0,0,205000000
2020-01-21,US,United States of America,1,0,331002647,0,0,0,0
2020-02-11,US,United States of America,4,0,331002647,0,0,0,0
2020-01-12,US,United States of America,0,0,331002647,0,0,0,0
2020-02-20,US,United States of America,7,0,331002647,0,0,0,0
2020-01-11,US,United States of America,0,0,331002647,0,0,0,0
2020-01-06,US,United States of America,0,0,331002647,0,0,0,0
2020-03-05,US,United States of America,212,6,331002647,0,0,0,0
2020-01-13,US,United States of America,0,0,331002647,0,0,0,0
2020-01-26,US,United States of America,4,0,331002647,0,0,0,0
2020-02-07,US,United States of America,1,0,331002647,0,0,0,0
2020-02-17,US,United States of America,16,0,331002647,0,0,0,0
2020-03-20,US,United States of America,21464,282,331002647,0,0,0,402296000
2020-01-07,US,United States of America,0,0,331002647,0,0,0,0
2020-02-18,US,United States of America,4,0,331002647,0,0,0,0
2020-03-19,US,United States of America,20070,197,331002647,0,0,0,25150000
2020-01-10,US,United States of America,0,0,331002647,0,0,0,0
2020-07-05,US,United States of America,141624,854,331002647,0,0,0,0
2020-05-26,US,United States of America,53897,2245,331002647,0,0,0,0
2020-02-04,US,United States of America,1,0,331002647,0,0,0,0
2020-02-05,US,United States of America,1,0,331002647,0,0,0,0
2020-04-06,US,United States of America,110879,6688,331002647,0,0,0,0
2020-04-01,US,United States of America,85651,3465,331002647,0,0,0,6250000
2020-01-24,US,United States of America,1,0,331002647,0,0,0,0
2020-01-03,US,United States of America,0,0,331002647,0,0,0,0
2020-01-27,US,United States of America,1,0,331002647,0,0,0,0
2020-03-03,US,United States of America,118,10,331002647,0,0,0,40000000
2020-02-16,US,United States of America,0,0,331002647,0,0,0,0
2020-02-10,US,United States of America,1,0,331002647,0,0,0,0
2020-01-22,US,United States of America,31,0,331002647,0,0,0,0
2020-03-26,US,United States of America,57837,1137,331002647,0,0,0,0
2020-01-02,US,United States of America,0,0,331002647,0,0,0,0
2020-02-15,US,United States of America,2,0,331002647,0,0,0,0
2020-03-11,US,United States of America,1290,25,331002647,0,0,0,0
2020-07-29,AU,Australia,597,18,25499881,0,0,0,0
2021-08-30,AU,Australia,2761,6,25499881,102225,214631,0,0
2020-01-17,AU,Australia,0,0,25499881,0,0,0,0
2020-10-29,AU,Australia,29,0,25499881,0,0,0,0
2020-02-21,AU,Australia,4,0,25499881,0,0,0,0
2020-08-30,AU,Australia,248,22,25499881,0,0,0,0
2021-02-16,AU,Australia,10,0,25499881,0,0,0,0
2021-07-27,AU,Australia,374,0,25499881,172001,198673,0,0
2020-12-22,AU,Australia,42,0,25499881,0,0,0,0
2021-08-24,AU,Australia,1670,0,25499881,255011,324873,0,0
2021-05-06,AU,Australia,43,0,25499881,6086,124730,0,0
2020-05-07,AU,Australia,43,0,25499881,0,0,0,0
2020-03-27,AU,Australia,742,0,25499881,0,0,0,0
2020-02-16,AU,Australia,0,0,25499881,0,0,0,0
2020-08-25,AU,Australia,288,16,25499881,0,0,0,0
2021-07-17,AU,Australia,278,2,25499881,167114,160760,0,0
2021-09-18,AU,Australia,3753,14,25499881,337367,339383,0,0
2021-09-09,AU,Australia,3484,12,25499881,286244,336492,0,0
2020-01-01,AU,Australia,0,0,25499881,0,0,0,0
2020-04-14,AU,Australia,90,2,25499881,0,0,0,0
2021-02-04,AU,Australia,18,0,25499881,0,0,0,0
2021-06-16,AU,Australia,33,0,25499881,158882,145268,0,0
2020-04-02,AU,Australia,549,6,25499881,0,0,0,0
2021-04-14,AU,Australia,28,0,25499881,9974,92388,0,0
2020-12-06,AU,Australia,18,0,25499881,0,0,0,0
2020-02-14,AU,Australia,0,0,25499881,0,0,0,0
2021-06-29,AU,Australia,66,0,25499881,510678,-258610,0,0
2020-10-17,AU,Australia,25,0,25499881,0,0,0,0
2020-01-11,AU,Australia,0,0,25499881,0,0,0,0
2020-01-10,AU,Australia,0,0,25499881,0,0,0,0
2021-09-03,AU,Australia,3095,26,25499881,281297,321501,0,0
2020-03-08,AU,Australia,14,2,25499881,0,0,0,0
2021-07-14,AU,Australia,216,0,25499881,175743,154495,0,0
2020-07-13,AU,Australia,375,0,25499881,0,0,0,0
2020-02-10,AU,Australia,0,0,25499881,0,0,0,0
2021-09-17,AU,Australia,3627,26,25499881,287922,316360,0,0
2020-05-21,AU,Australia,8,0,25499881,0,0,0,0
2021-01-14,AU,Australia,18,0,25499881,0,0,0,0
2020-08-04,AU,Australia,864,22,25499881,0,0,0,0
2021-08-19,AU,Australia,1506,2,25499881,288035,329985,0,0
2021-05-04,AU,Australia,22,0,25499881,4832,96463,0,0
2021-08-02,AU,Australia,456,2,25499881,75088,77244,0,0
2021-09-04,AU,Australia,3484,8,25499881,278538,346012,0,0
2020-02-02,AU,Australia,2,0,25499881,0,0,0,0
2021-02-26,AU,Australia,22,0,25499881,0,7500,0,0
2021-04-29,AU,Australia,58,0,25499881,4352,133938,0,0
2020-07-12,AU,Australia,522,2,25499881,0,0,0,0
2020-08-03,AU,Australia,839,26,25499881,0,0,0,0
2020-05-11,AU,Australia,15,0,25499881,0,0,0,0
2021-01-05,AU,Australia,36,0,25499881,0,0,0,0
2020-09-18,AU,Australia,99,10,25499881,0,0,0,0
2020-10-16,AU,Australia,18,0,25499881,0,0,0,0
2021-06-20,AU,Australia,16,0,25499881,33036,96070,0,0
2020-03-25,AU,Australia,665,2,25499881,0,0,0,0
